Player,Season,total_wickets,total_runs_conceded,total_balls_bowled,total_dot_balls,total_boundaries_conceded,total_innings_bowled,Economy_Rate,Balls_Per_Wicket,Dot_Ball_Percentage,z_wickets,z_economy,z_strike,z_economy_inv,z_strike_inv,Bowling_Impact_Score
CRD Fernando,2008,12,151,120,49,21,5,7.55,10.0,40.833333333333336,1.2915770875546562,-0.36696345415730114,-1.2044712905748642,0.36696345415730114,1.2044712905748642,1.001127127988481
CRD Fernando,2010,7,125,114,50,18,5,6.578947368421053,16.285714285714285,43.859649122807014,0.5429858316641919,-0.8212252558749021,-0.4175735253124091,0.8212252558749021,0.4175735253124091,0.6076458129746375
CV Varun,2019,1,35,18,8,6,1,11.666666666666666,18.0,44.44444444444444,-0.507496796899922,1.3152402547260411,-0.45747371496693556,-1.3152402547260411,0.45747371496693556,-0.6050742574677291
CV Varun,2020,17,355,312,110,36,13,6.826923076923077,18.352941176470587,35.256410256410255,1.854051214445265,-0.9186543097381876,-0.5834059288000061,0.9186543097381876,0.5834059288000061,1.382835350186353
CV Varun,2021,20,440,408,142,42,17,6.470588235294118,20.4,34.80392156862745,2.4200921686980417,-1.007941233737316,-0.23199038514680845,1.007941233737316,0.23199038514680845,1.668231620677139
CV Varun,2022,5,319,234,86,39,11,8.179487179487179,46.8,36.75213675213676,0.03460156208903256,-0.2803858704360892,2.3596166211969956,0.2803858704360892,-2.3596166211969956,-0.2507958728997547
CV Varun,2023,20,417,316,115,55,14,7.917721518987341,15.8,36.392405063291136,2.43524563955861,-0.48325816071993766,-0.5340146852543183,0.48325816071993766,0.5340146852543183,1.5644647527613649
CV Varun,2024,21,392,300,121,49,14,7.84,14.285714285714286,40.33333333333333,2.6572979475481495,-0.6982837807625617,-0.6552528433779492,0.6982837807625617,0.6552528433779492,1.7692869318869433
CV Varun,2025,17,375,300,114,47,13,7.5,17.647058823529413,38.0,2.021320536583337,-0.9004813358169627,-0.4039172622611467,0.9004813358169627,0.4039172622611467,1.4424582852050964
D Brevis,2022,1,8,3,1,2,7,16.0,3.0,33.33333333333333,-0.5630617830851667,2.1391020841107244,-1.793907860964039,-2.1391020841107244,1.793907860964039,-0.6823284267854531
D Brevis,2024,0,0,0,0,0,3,,,0.0,-0.6654600843005194,,,,,
D Brevis,2025,0,0,0,0,0,6,,,0.0,-0.6918613917164442,,,,,
D Ferreira,2024,0,0,0,0,0,2,,,0.0,-0.6654600843005194,,,,,
D Ferreira,2025,0,0,0,0,0,1,,,0.0,-0.6918613917164442,,,,,
D Jansen,2023,1,49,24,6,7,1,12.25,24.0,25.0,-0.5220511294588948,1.6375779942938138,0.054750783189778565,-1.6375779942938138,-0.054750783189778565,-0.7866141369690031
D Kalyankrishna,2008,2,85,48,10,12,3,10.625,24.0,20.833333333333336,-0.38715836336934867,0.7909542460706755,0.3344829802459627,-0.7909542460706755,-0.3344829802459627,-0.5003958207112389
D Padikkal,2020,0,0,0,0,0,15,,,0.0,-0.6688039599599783,,,,,
D Padikkal,2021,0,0,0,0,0,14,,,0.0,-0.6553653527941746,,,,,
D Padikkal,2022,0,0,0,0,0,17,,,0.0,-0.7124776193787166,,,,,
D Padikkal,2023,0,0,0,0,0,11,,,0.0,-0.677698327828237,,,,,
D Padikkal,2024,0,0,0,0,0,7,,,0.0,-0.6654600843005194,,,,,
D Padikkal,2025,0,0,0,0,0,10,,,0.0,-0.6918613917164442,,,,,
D Pretorius,2022,7,198,126,34,22,6,9.428571428571429,18.0,26.984126984126984,0.33343323467613223,0.10605225251494774,-0.3714679698129998,-0.10605225251494774,0.3714679698129998,0.20729279878933837
D Pretorius,2023,0,24,24,8,3,1,6.0,,33.33333333333333,-0.677698327828237,-1.4220651073512984,,1.4220651073512984,,
D Salunkhe,2008,1,69,47,13,9,5,8.808510638297872,47.0,27.659574468085108,-0.5550319084617491,0.10693955202491497,2.862764996594464,-0.10693955202491497,-2.862764996594464,-0.7667641647506062
D Wiese,2015,17,344,254,73,45,14,8.125984251968504,14.941176470588236,28.74015748031496,1.898190810629885,-0.10192257534303584,-0.5795488694131767,0.10192257534303584,0.5795488694131767,1.161514048861324
D Wiese,2016,0,45,24,6,8,1,11.25,,25.0,-0.7091639485108657,1.7137302382561426,,-1.7137302382561426,,
D Wiese,2023,0,38,18,3,5,3,12.666666666666668,,16.666666666666664,-0.677698327828237,1.841554201070155,,-1.841554201070155,,
D du Preez,2009,4,53,42,18,7,2,7.571428571428571,10.5,42.857142857142854,-0.03587388182005939,0.018287459657077492,-0.8092509700373463,-0.018287459657077492,0.8092509700373463,0.09617077260744603
DA Miller,2012,0,0,0,0,0,6,,,0.0,-0.7175879219576333,,,,,
DA Miller,2013,0,0,0,0,0,12,,,0.0,-0.6414414305515577,,,,,
DA Miller,2014,0,0,0,0,0,16,,,0.0,-0.7346011154146876,,,,,
DA Miller,2015,0,0,0,0,0,13,,,0.0,-0.729007588136351,,,,,
DA Miller,2016,0,0,0,0,0,13,,,0.0,-0.7091639485108657,,,,,
DA Miller,2017,0,0,0,0,0,4,,,0.0,-0.7187848652357918,,,,,
DA Miller,2018,0,0,0,0,0,3,,,0.0,-0.7600661620678525,,,,,
DA Miller,2019,0,0,0,0,0,10,,,0.0,-0.6646256128631671,,,,,
DA Miller,2021,0,0,0,0,0,8,,,0.0,-0.6553653527941746,,,,,
DA Miller,2022,0,0,0,0,0,16,,,0.0,-0.7124776193787166,,,,,
DA Miller,2023,0,0,0,0,0,13,,,0.0,-0.677698327828237,,,,,
DA Miller,2024,0,0,0,0,0,9,,,0.0,-0.6654600843005194,,,,,
DA Miller,2025,0,0,0,0,0,10,,,0.0,-0.6918613917164442,,,,,
DA Warner,2009,0,0,0,0,0,7,,,0.0,-0.7322492347976829,,,,,
DA Warner,2010,0,0,0,0,0,11,,,0.0,-0.7358886929133128,,,,,
DA Warner,2011,0,0,0,0,0,13,,,0.0,-0.7023003869943175,,,,,
DA Warner,2012,0,0,0,0,0,8,,,0.0,-0.7175879219576333,,,,,
DA Warner,2013,0,0,0,0,0,16,,,0.0,-0.6414414305515577,,,,,
DA Warner,2014,0,0,0,0,0,14,,,0.0,-0.7346011154146876,,,,,
DA Warner,2015,0,0,0,0,0,14,,,0.0,-0.729007588136351,,,,,
DA Warner,2016,0,0,0,0,0,17,,,0.0,-0.7091639485108657,,,,,
DA Warner,2017,0,0,0,0,0,14,,,0.0,-0.7187848652357918,,,,,
DA Warner,2019,0,0,0,0,0,12,,,0.0,-0.6646256128631671,,,,,
DA Warner,2020,0,1,1,0,0,16,6.0,,0.0,-0.6688039599599783,-1.3810994802504992,,1.3810994802504992,,
DA Warner,2021,0,0,0,0,0,8,,,0.0,-0.6553653527941746,,,,,
DA Warner,2022,0,0,0,0,0,12,,,0.0,-0.7124776193787166,,,,,
DA Warner,2023,0,0,0,0,0,14,,,0.0,-0.677698327828237,,,,,
DA Warner,2024,0,0,0,0,0,8,,,0.0,-0.6654600843005194,,,,,
DAJ Bracewell,2012,3,31,24,10,4,1,7.75,8.0,41.66666666666667,-0.24533636071597031,-0.2801520647692451,-1.1210100181386697,0.2801520647692451,1.1210100181386697,0.11726212375779031
DB Das,2008,0,0,0,0,0,6,,,0.0,-0.7229054535541496,,,,,
DB Das,2012,0,0,0,0,0,10,,,0.0,-0.7175879219576333,,,,,
DB Das,2013,0,0,0,0,0,6,,,0.0,-0.6414414305515577,,,,,
DB Ravi Teja,2008,1,19,12,3,2,6,9.5,12.0,25.0,-0.5550319084617491,0.36732581915800117,-0.9846206804576032,-0.36732581915800117,0.9846206804576032,-0.26777219333272184
DB Ravi Teja,2009,0,0,0,0,0,6,,,0.0,-0.7322492347976829,,,,,
DB Ravi Teja,2011,0,9,6,1,1,9,9.0,,16.666666666666664,-0.7023003869943175,0.20997544458629958,,-0.20997544458629958,,
DB Ravi Teja,2012,0,0,0,0,0,2,,,0.0,-0.7175879219576333,,,,,
DB Ravi Teja,2013,0,0,0,0,0,2,,,0.0,-0.6414414305515577,,,,,
DE Bollinger,2010,13,198,186,94,27,8,6.387096774193548,14.307692307692308,50.53763440860215,1.6391639955877675,-0.9091187964658749,-0.5834308390388675,0.9091187964658749,0.5834308390388675,1.2617904623688647
DE Bollinger,2011,20,311,282,114,39,13,6.617021276595745,14.1,40.42553191489361,2.7311681716445686,-0.56608603024614,-0.7616669430537699,0.56608603024614,0.7616669430537699,1.7862183449364202
DE Bollinger,2012,10,152,108,46,28,6,8.444444444444445,10.8,42.592592592592595,0.85658394884791,-0.013920363905321606,-0.916277235956741,0.013920363905321606,0.916277235956741,0.6127388664314581
DG Nalkande,2022,2,57,31,8,8,2,11.032258064516128,15.5,25.806451612903224,-0.41364594679161687,0.6021962506883908,-0.6085412850048397,-0.6021962506883908,0.6085412850048397,-0.3168829531911806
DG Nalkande,2023,1,43,24,8,6,1,10.75,24.0,33.33333333333333,-0.5220511294588948,0.9032636498989868,0.054750783189778565,-0.9032636498989868,-0.054750783189778565,-0.5663198336505549
DG Nalkande,2024,3,43,29,6,4,3,8.896551724137932,9.666666666666666,20.689655172413794,-0.19078036546499527,-0.37271772328635105,-0.9992816584538444,0.37271772328635105,0.9992816584538444,0.1567783647482346
DH Yagnik,2011,0,0,0,0,0,4,,,0.0,-0.7023003869943175,,,,,
DH Yagnik,2012,0,0,0,0,0,3,,,0.0,-0.7175879219576333,,,,,
DH Yagnik,2013,0,0,0,0,0,9,,,0.0,-0.6414414305515577,,,,,
DH Yagnik,2014,0,0,0,0,0,1,,,0.0,-0.7346011154146876,,,,,
DJ Bravo,2008,11,222,171,66,30,9,7.7894736842105265,15.545454545454545,38.59649122807017,1.1237035424622557,-0.2767875784870007,-0.5948855079770042,0.2767875784870007,0.5948855079770042,0.7903060480968915
DJ Bravo,2009,14,246,199,89,35,11,7.417085427135678,14.214285714285714,44.72361809045226,1.705064500623999,-0.05472322812010688,-0.5513099635431328,0.05472322812010688,0.5513099635431328,1.0368989383107015
DJ Bravo,2010,5,223,157,48,28,10,8.522292993630572,31.4,30.573248407643312,0.1775931103563334,0.06909008705852063,0.8497606374618749,-0.06909008705852063,-0.8497606374618749,-0.05051491104085404
DJ Bravo,2011,6,148,120,40,16,6,7.4,20.0,33.33333333333333,0.3277401805973482,-0.31109440280119544,-0.2024883388919117,0.31109440280119544,0.2024883388919117,0.3039586710026869
DJ Bravo,2012,20,442,346,110,55,18,7.6647398843930645,17.3,31.79190751445087,2.4307558196534536,-0.3128385464244455,-0.4410047058915492,0.3128385464244455,0.4410047058915492,1.4969179706204654
DJ Bravo,2013,34,480,375,135,59,18,7.68,11.029411764705882,36.0,4.050727277676303,-0.02110597165098381,-0.9658764602059405,0.02110597165098381,0.9658764602059405,2.379113263248153
DJ Bravo,2014,0,0,0,0,0,1,,,0.0,-0.7346011154146876,,,,,
DJ Bravo,2015,27,410,314,88,46,17,7.834394904458598,11.62962962962963,28.02547770700637,3.4436016334335533,-0.26678812031244625,-0.7700195574704359,0.26678812031244625,0.7700195574704359,2.0895202681027536
DJ Bravo,2016,19,477,336,93,55,15,8.517857142857142,17.68421052631579,27.67857142857143,2.501861954097911,0.1825027527558823,-0.4547680307440338,-0.1825027527558823,0.4547680307440338,1.3894884535386915
DJ Bravo,2018,18,516,321,85,65,16,9.644859813084112,17.833333333333332,26.479750778816197,2.0751180474814945,0.3611923169424871,-0.3504389704655924,-0.3611923169424871,0.3504389704655924,1.0855230766019148
DJ Bravo,2019,13,307,247,71,34,12,7.4574898785425106,19.0,28.74493927125506,1.378048994659019,-0.6120647324114618,-0.39093806333466063,0.6120647324114618,0.39093806333466063,1.0001870762860983
DJ Bravo,2020,7,171,126,35,18,6,8.142857142857142,18.0,27.77777777777778,0.37001875891276903,-0.18273657991959186,-0.6088506598353506,0.18273657991959186,0.6088506598353506,0.34965889035320313
DJ Bravo,2021,15,243,202,72,26,11,7.217821782178218,13.466666666666667,35.64356435643564,1.6512277883249875,-0.54535861942095,-0.763100330305694,0.54535861942095,0.763100330305694,1.1862479189508823
DJ Bravo,2022,17,275,206,66,35,10,8.009708737864077,12.117647058823529,32.038834951456316,1.8275915976116304,-0.3329114405459388,-0.9292875349702702,0.3329114405459388,0.9292875349702702,1.244441941095719
DJ Harris,2012,0,26,18,4,3,4,8.666666666666666,,22.22222222222222,-0.7175879219576333,0.07127378037113358,,-0.07127378037113358,,
DJ Hooda,2015,1,122,91,25,14,11,8.043956043956044,91.0,27.472527472527474,-0.5744665058559842,-0.148301585181106,3.7951367824072015,0.148301585181106,-3.7951367824072015,-0.8407366200275399
DJ Hooda,2016,3,94,78,21,9,16,7.23076923076923,26.0,26.923076923076923,-0.20215985862526942,-0.5388447353857687,-0.03991586211086749,0.5388447353857687,0.03991586211086749,0.056452877688462536
DJ Hooda,2017,2,42,24,7,6,7,10.5,12.0,29.166666666666668,-0.39345083853783797,0.8064920107717095,-0.8604047029163723,-0.8064920107717095,0.8604047029163723,-0.3292848589898679
DJ Hooda,2018,0,23,18,5,3,8,7.666666666666666,,27.77777777777778,-0.7600661620678525,-0.7040034415327909,,0.7040034415327909,,
DJ Hooda,2019,0,20,12,1,2,7,10.0,,8.333333333333332,-0.6646256128631671,0.5521041023968281,,-0.5521041023968281,,
DJ Hooda,2020,0,9,6,1,1,5,9.0,,16.666666666666664,-0.6688039599599783,0.2966085802127715,,-0.2966085802127715,,
DJ Hooda,2021,2,136,96,31,17,12,8.5,48.0,32.29166666666667,-0.34781960064495304,0.24838699664879216,1.8822357426972176,-0.24838699664879216,-1.8822357426972176,-0.5481522407539445
DJ Hooda,2022,1,43,24,5,6,14,10.75,24.0,20.833333333333336,-0.5630617830851667,0.5148720556075767,0.19750798664741592,-0.5148720556075767,-0.19750798664741592,-0.49377179537622706
DJ Hooda,2023,0,8,6,1,1,12,8.0,,16.666666666666664,-0.677698327828237,-0.4429793148248626,,0.4429793148248626,,
DJ Hooda,2024,0,21,18,4,2,9,7.0,,22.22222222222222,-0.6654600843005194,-0.9571215470850316,,0.9571215470850316,,
DJ Hooda,2025,0,14,6,1,2,6,14.0,,16.666666666666664,-0.6918613917164442,1.2338816907429733,,-1.2338816907429733,,
DJ Hussey,2008,3,129,78,24,17,13,9.923076923076923,26.0,30.76923076923077,-0.21928481827694818,0.5266390737234514,0.5543335903632236,-0.5266390737234514,-0.5543335903632236,-0.36174841072384045
DJ Hussey,2009,1,33,24,7,3,4,8.25,24.0,29.166666666666668,-0.558155396553277,0.3392797974309544,0.1282653804896989,-0.3392797974309544,-0.1282653804896989,-0.4280092144070435
DJ Hussey,2010,0,80,60,13,7,6,8.0,,21.666666666666668,-0.7358886929133128,-0.1701908003470806,,0.1701908003470806,,
DJ Hussey,2011,1,38,18,4,6,8,12.666666666666668,18.0,22.22222222222222,-0.5306269590623732,1.4040938448493097,-0.3920404080993212,-1.4040938448493097,0.3920404080993212,-0.6542669197241999
DJ Hussey,2012,3,62,54,14,6,15,6.888888888888889,18.0,25.925925925925924,-0.24533636071597031,-0.6102793738405099,-0.3898215103460671,0.6102793738405099,0.3898215103460671,0.10662204031027936
DJ Hussey,2013,0,89,66,19,11,11,8.09090909090909,,28.78787878787879,-0.6414414305515577,0.19668710594835245,,-0.19668710594835245,,
DJ Hussey,2014,2,36,17,5,5,4,12.705882352941178,8.5,29.411764705882355,-0.40128956453996373,2.184722389791337,-1.0417455578865584,-2.184722389791337,1.0417455578865584,-0.7198641437513973
DJ Jacobs,2011,0,0,0,0,0,6,,,0.0,-0.7023003869943175,,,,,
DJ Jacobs,2012,0,0,0,0,0,1,,,0.0,-0.7175879219576333,,,,,
DJ Malan,2021,0,0,0,0,0,1,,,0.0,-0.6553653527941746,,,,,
DJ Mitchell,2022,0,26,12,1,4,2,13.0,,8.333333333333332,-0.7124776193787166,1.2109706392517827,,-1.2109706392517827,,
DJ Mitchell,2024,1,68,36,4,9,13,11.333333333333332,36.0,11.11111111111111,-0.5072335113553447,0.37815264426104334,0.9620372563602797,-0.37815264426104334,-0.9620372563602797,-0.5367298129777945
DJ Muthuswami,2015,4,101,84,44,17,6,7.2142857142857135,21.0,52.38095238095239,-0.11084325901488373,-0.6173998297299842,-0.23106269606630986,0.6173998297299842,0.23106269606630986,0.15891556087075567
DJ Thornely,2008,3,38,42,19,5,5,5.428571428571429,14.0,45.23809523809524,-0.21928481827694818,-1.1658056306212012,-0.7647700703403423,1.1658056306212012,0.7647700703403423,0.34385054968509016
DJ Willey,2018,2,94,60,19,15,3,9.4,30.0,31.666666666666664,-0.4450456943401473,0.22934288920050797,0.9750618210402949,-0.22934288920050797,-0.9750618210402949,-0.4598372718032776
DJ Willey,2022,1,72,66,24,8,4,6.545454545454545,66.0,36.36363636363637,-0.5630617830851667,-0.7859182269598793,4.180339681870326,0.7859182269598793,-4.180339681870326,-0.7009594648894268
DJ Willey,2023,4,101,90,36,13,4,6.733333333333333,22.5,40.0,-0.05510953435086767,-1.0630669834249387,-0.05295021713536111,1.0630669834249387,0.05295021713536111,0.2965523837048085
DJG Sammy,2013,11,161,134,50,19,10,7.208955223880597,12.181818181818182,37.3134328358209,0.8766131515221617,-0.27077261020396765,-0.8702965735198125,0.27077261020396765,0.8702965735198125,0.6939135024263511
DJG Sammy,2014,3,153,84,20,23,10,10.928571428571429,28.0,23.809523809523807,-0.23463378910260174,1.275498240096647,0.1909173523062031,-1.275498240096647,-0.1909173523062031,-0.5403356588813555
DJG Sammy,2015,0,25,18,2,3,2,8.333333333333332,,11.11111111111111,-0.729007588136351,0.015313255080974421,,-0.015313255080974421,,
DJM Short,2018,1,19,18,7,2,7,6.333333333333334,18.0,38.88888888888889,-0.602555928204,-1.4219621574814814,-0.33228142537647054,1.4219621574814814,0.33228142537647054,0.14502510053871498
DL Chahar,2016,0,38,30,13,6,2,7.6,,43.333333333333336,-0.7091639485108657,-0.33190961818995657,,0.33190961818995657,,
DL Chahar,2017,1,72,42,12,13,3,10.285714285714285,42.0,28.57142857142857,-0.556117851886815,0.706070842751338,1.5877953441919386,-0.706070842751338,-1.5877953441919386,-0.7558553729919405
DL Chahar,2018,10,258,229,114,38,12,6.759825327510917,22.9,49.78165938864629,0.8150361765706735,-1.1923094241048806,0.20155040024370857,1.1923094241048806,-0.20155040024370857,0.7757301643087784
DL Chahar,2019,22,463,387,186,72,17,7.178294573643411,17.59090909090909,48.06201550387597,2.7922083383282255,-0.7399031508489099,-0.484692845180139,0.7399031508489099,0.484692845180139,1.830389458112218
DL Chahar,2020,12,387,312,113,52,14,7.4423076923076925,26.0,36.217948717948715,1.1120349866790171,-0.5745090665662343,-0.03210342303420514,0.5745090665662343,0.03210342303420514,0.7887874760984606
DL Chahar,2021,16,436,324,130,69,15,8.074074074074074,20.25,40.123456790123456,1.8050006643995984,-0.015286829481625387,-0.243480744537265,0.015286829481625387,0.243480744537265,1.0338585259448567
DL Chahar,2023,13,286,204,80,41,10,8.411764705882351,15.692307692307692,39.21568627450981,1.3457152509732135,-0.24140282812824412,-0.5417470647648412,0.24140282812824412,0.5417470647648412,0.8938262961884669
DL Chahar,2024,5,197,141,60,31,8,8.382978723404255,28.2,42.5531914893617,0.12567278042535412,-0.5309702094213906,0.38108962842799476,0.5309702094213906,-0.38108962842799476,0.17124764779616275
DL Chahar,2025,12,353,246,106,56,14,8.609756097560975,20.5,43.08943089430895,1.2233258517892838,-0.5360778922579493,-0.1987190360756649,0.5360778922579493,0.1987190360756649,0.8634604415728407
DL Vettori,2008,2,54,48,16,6,2,6.75,24.0,33.33333333333333,-0.38715836336934867,-0.668210335517425,0.3344829802459627,0.668210335517425,-0.3344829802459627,-0.06264644623480868
DL Vettori,2009,10,179,139,48,22,7,7.726618705035971,13.9,34.53237410071942,1.0086891476463757,0.09169880839445795,-0.57313574101572,-0.09169880839445795,0.57313574101572,0.6132397498395273
DL Vettori,2010,3,95,70,21,12,3,8.142857142857142,23.333333333333332,30.0,-0.1877996109515251,-0.10474289211941619,0.17336994063149144,0.10474289211941619,-0.17336994063149144,-0.09787240948223767
DL Vettori,2011,13,309,310,119,30,13,5.980645161290322,23.846153846153847,38.387096774193544,1.5294541761209584,-0.7733337835481672,0.1620348711223375,0.7733337835481672,-0.1620348711223375,1.0488947012626266
DL Vettori,2012,6,234,210,66,21,9,6.685714285714286,35.0,31.428571428571427,0.22691520052569267,-0.6881711628932693,0.8531989529013575,0.6881711628932693,-0.8531989529013575,0.20327486622190813
DM Bravo,2017,0,0,0,0,0,1,,,0.0,-0.7187848652357918,,,,,
DNT Zoysa,2008,2,93,66,24,15,3,8.454545454545455,33.0,36.36363636363637,-0.38715836336934867,-0.026349082619433403,1.3238107257736371,0.026349082619433403,-1.3238107257736371,-0.40360398393335734
DP Conway,2022,0,0,0,0,0,7,,,0.0,-0.7124776193787166,,,,,
DP Conway,2023,0,0,0,0,0,15,,,0.0,-0.677698327828237,,,,,
DP Conway,2025,0,0,0,0,0,6,,,0.0,-0.6918613917164442,,,,,
DP Nannes,2009,20,349,297,135,54,13,7.050505050505051,14.85,45.45454545454545,2.7496275300904345,-0.22813090065418107,-0.5071623682008539,0.22813090065418107,0.5071623682008539,1.6568087669761216
DP Nannes,2010,11,208,206,89,26,9,6.058252427184466,18.727272727272727,43.203883495145625,1.273771274279909,-1.0597740189755318,-0.21284863907631577,1.0597740189755318,0.21284863907631577,1.050433702408057
DP Nannes,2011,2,30,24,11,5,2,7.5,12.0,45.83333333333333,-0.35895353113042894,-0.2785275373394771,-0.96069661572155,0.2785275373394771,0.96069661572155,0.0302383114383397
DP Nannes,2013,5,145,119,50,20,5,7.310924369747898,23.8,42.016806722689076,0.04858337948195112,-0.2167261688135326,0.09330835369263182,0.2167261688135326,-0.09330835369263182,0.07774245630523811
DP Vijaykumar,2008,4,190,152,63,28,9,7.5,38.0,41.44736842105263,-0.051411273184547704,-0.3857913842423088,1.8734372510667896,0.3857913842423088,-1.8734372510667896,-0.19355437263882705
DPMD Jayawardene,2008,0,0,0,0,0,12,,,0.0,-0.7229054535541496,,,,,
DPMD Jayawardene,2009,0,0,0,0,0,10,,,0.0,-0.7322492347976829,,,,,
DPMD Jayawardene,2010,0,0,0,0,0,13,,,0.0,-0.7358886929133128,,,,,
DPMD Jayawardene,2011,0,0,0,0,0,13,,,0.0,-0.7023003869943175,,,,,
DPMD Jayawardene,2012,0,0,0,0,0,15,,,0.0,-0.7175879219576333,,,,,
DPMD Jayawardene,2013,0,0,0,0,0,15,,,0.0,-0.6414414305515577,,,,,
DR Martyn,2010,0,0,0,0,0,1,,,0.0,-0.7358886929133128,,,,,
DR Sams,2020,0,109,72,22,14,3,9.083333333333332,,30.555555555555557,-0.6688039599599783,0.3432115818923061,,-0.3432115818923061,,
DR Sams,2021,1,37,36,15,4,2,6.166666666666666,36.0,41.66666666666667,-0.5015924767195639,-1.1960870073700185,0.9630069914606846,1.1960870073700185,-0.9630069914606846,-0.061500808703857324
DR Sams,2022,14,341,252,105,48,11,8.11904761904762,18.0,41.66666666666667,1.379344088730981,-0.29908448928855813,-0.3714679698129998,0.29908448928855813,0.3714679698129998,0.904084791060557
DR Shorey,2018,0,0,0,0,0,1,,,0.0,-0.7600661620678525,,,,,
DR Shorey,2019,0,0,0,0,0,1,,,0.0,-0.6646256128631671,,,,,
DR Smith,2008,5,76,66,25,9,4,6.90909090909091,13.2,37.878787878787875,0.11646227190785277,-0.6083032852469454,-0.8527103143872468,0.6083032852469454,0.8527103143872468,0.3744517822814897
DR Smith,2009,1,122,84,26,17,8,8.714285714285714,84.0,30.952380952380953,-0.558155396553277,0.5589061338025539,4.2950047161654545,-0.5589061338025539,-4.2950047161654545,-1.1189080156698865
DR Smith,2010,1,36,23,6,6,3,9.391304347826088,23.0,26.08695652173913,-0.5531923322593836,0.4672149145658274,0.1454199118368476,-0.4672149145658274,-0.1454199118368476,-0.46623324388793635
DR Smith,2012,3,93,78,28,12,7,7.153846153846153,26.0,35.8974358974359,-0.24533636071597031,-0.508701740280121,0.19512929588801506,0.508701740280121,-0.19512929588801506,-0.011593870692949627
DR Smith,2013,2,56,30,7,9,13,11.2,15.0,23.333333333333332,-0.3654315065381542,1.8445904807043951,-0.6365582891412072,-1.8445904807043951,0.6365582891412072,-0.6588807294361223
DR Smith,2014,4,93,60,15,12,16,9.3,15.0,25.0,-0.06797801366523976,0.4423651894544214,-0.6308579211556379,-0.4423651894544214,0.6308579211556379,-0.07546877617886259
DR Smith,2015,1,17,12,4,1,16,8.5,12.0,33.33333333333333,-0.5744665058559842,0.10954711877622428,-0.7487169147271898,-0.10954711877622428,0.7487169147271898,-0.23651317664458016
DR Smith,2016,8,144,108,40,19,12,8.0,13.5,37.03703703703704,0.6428469578507243,-0.1077299078944935,-0.6635069383790765,0.1077299078944935,0.6635069383790765,0.48541083994310785
DR Smith,2017,2,144,78,17,22,12,11.076923076923077,39.0,21.794871794871796,-0.39345083853783797,1.0768566939034774,1.3429753394811075,-1.0768566939034774,-1.3429753394811075,-0.7409012702890202
DS Kulkarni,2008,13,210,177,77,32,10,7.11864406779661,13.615384615384615,43.50282485875706,1.4594506326470567,-0.5293942408228764,-0.8070490338244309,0.5293942408228764,0.8070490338244309,1.0825734752764087
DS Kulkarni,2009,5,198,156,65,29,8,7.615384615384615,31.2,41.66666666666667,0.13821995642434648,0.03908048558574959,0.6282741007707896,-0.03908048558574959,-0.6282741007707896,-0.02994428475795273
DS Kulkarni,2010,1,35,24,10,5,1,8.75,24.0,41.66666666666667,-0.5531923322593836,0.17341071784815867,0.22926999822077943,-0.17341071784815867,-0.22926999822077943,-0.39066949783022553
DS Kulkarni,2011,6,141,120,42,17,6,7.050000000000001,20.0,35.0,0.3277401805973482,-0.4250784319172099,-0.2024883388919117,0.4250784319172099,0.2024883388919117,0.3381538797374912
DS Kulkarni,2012,6,59,48,23,8,2,7.375,8.0,47.91666666666667,0.22691520052569267,-0.4239171832357637,-1.1210100181386697,0.4239171832357637,1.1210100181386697,0.4201300179806605
DS Kulkarni,2013,8,140,112,53,21,6,7.5,14.0,47.32142857142857,0.4625982655020564,-0.11651090387370192,-0.7194976803723252,0.11651090387370192,0.7194976803723252,0.39730696924409037
DS Kulkarni,2014,6,210,162,70,30,8,7.777777777777778,27.0,43.20987654320987,0.2653335372094842,-0.33636248653572975,0.12770386973221534,0.33636248653572975,-0.12770386973221534,0.227686610966103
DS Kulkarni,2015,13,261,210,95,44,11,7.457142857142857,16.153846153846153,45.23809523809524,1.2800264815084177,-0.4800876283454777,-0.509799583037553,0.4800876283454777,0.509799583037553,0.924510790788906
DS Kulkarni,2016,20,361,294,130,52,14,7.36734693877551,14.7,44.21768707482993,2.6708633173931093,-0.4622998578516032,-0.6036421950573284,0.4622998578516032,0.6036421950573284,1.6982111111802904
DS Kulkarni,2017,3,168,113,35,24,6,8.920353982300885,37.666666666666664,30.973451327433626,-0.23078382518886104,0.06621915271003631,1.2341664484985155,-0.06621915271003631,-1.2341664484985155,-0.3319218169416618
DS Kulkarni,2018,4,181,119,53,32,8,9.126050420168067,29.75,44.537815126050425,-0.1300252266124421,0.08182952277239412,0.9478255034066123,-0.08182952277239412,-0.9478255034066123,-0.23823655697955323
DS Kulkarni,2019,6,324,210,76,49,10,9.257142857142858,35.0,36.19047619047619,0.2781472829163035,0.21196341735866472,0.6736323627817383,-0.21196341735866472,-0.6736323627817383,-0.011652874020893225
DS Kulkarni,2020,0,20,18,6,2,1,6.666666666666667,,33.33333333333333,-0.6688039599599783,-1.0082754668142166,,1.0082754668142166,,
